244,247,246
100,142,75
100,142,75
100,142,75
37,38,20
100,142,75
132,243,130
100,142,75
132,243,130
132,243,130
100,142,75
100,142,75
100,142,75
100,142,75
100,142,75
100,142,75
100,142,75
37,38,20
37,38,20
100,142,75
100,142,75
132,243,130
100,142,75
100,142,75
100,142,75
100,142,75
100,142,75
100,142,75
100,142,75
37,38,20
100,142,75
100,142,75
37,38,20
100,142,75
37,38,20
100,142,75
100,142,75
100,142,75
100,142,75
132,243,130
100,142,75
